frames,millis,radial,angular
586,10045.15000001993,3.1622776601683795,-1.2490457723982544
587,10060.960000031628,1,0
588,10074.024999979883,0,0
589,10089.664999977686,0,0
590,10106.084999977611,0,0
591,10123.410000000149,0,0
592,10140.614999923855,0,0
593,10157.404999947175,0,0
594,10173.974999925122,0,0
595,10189.460000023246,0,0
596,10207.799999974668,0,0
597,10222.319999942556,0,0
598,10239.990000030957,0,0
599,10257.095000008121,0,0
600,10274.424999952316,0,0
601,10289.609999977984,0,0
602,10306.699999957345,1,0
603,10324.49499994982,0,0
604,10339.06999998726,1,0
605,10358.789999969304,0,0
606,10373.354999930598,0,0
607,10390.469999983907,1,0
608,10410.659999935888,1,0
609,10423.805000027642,2.23606797749979,-1.1071487177940904
610,10441.194999963045,3.605551275463989,-0.982793723247329
611,10457.924999995157,7.810249675906654,-0.8760580505981934
612,10472.519999952056,20.808652046684813,-0.6146629519221656
613,10491.109999944456,59.53990258641679,-0.5087298243155534
614,10506.154999951832,48.75448697299562,-0.4453010438876859
615,10522.544999956153,59.53990258641679,-0.5087298243155534
616,10539.600000018254,94.87360012142472,-0.5675376247847506
617,10556.839999975637,102.6498904042279,-0.6123221322275952
618,10572.625000029802,64.20280367709809,-0.6528466311007742
619,10588.929999968968,43.60045871318328,-0.6389139850038872
620,10605.86999997031,43.60045871318328,-0.6389139850038872
621,10624.454999924637,26.627053911388696,-0.5984188934785372
622,10641.189999994822,25.80697580112788,-0.6202494859828215
623,10655.769999953918,27.202941017470888,-0.628796286415433
624,10672.769999946468,28.0178514522438,-0.6078019961139605
625,10689.595000003465,14.212670403551895,-0.6857295109062863
626,10707.934999954887,15.620499351813308,-0.6947382761967033
627,10723.245000001043,3.605551275463989,-0.5880026035475675
628,10740.510000032373,1.4142135623730951,-0.7853981633974483
629,10756.180000025779,3.1622776601683795,-0.3217505543966422
630,10773.874999955297,2.8284271247461903,-0.7853981633974483
631,10789.974999963306,2,0
632,10806.894999928772,1.4142135623730951,-0.7853981633974483
633,10822.380000026897,0,0
634,10840.899999951944,1,0
635,10856.41999996733,0,0
636,10874.1849999642,1,0
637,10889.360000030138,4,0
638,10906.60999994725,9,0
639,10923.859999980778,5,0
640,10939.729999983683,4,0
641,10957.144999993034,2,0
642,10974.335000035353,0,0
643,10990.374999935739,1,0
644,11007.044999976642,0,0
645,11024.399999994785,0,0
646,11038.984999991953,0,0
647,11057.76999995578,1,0
648,11072.730000014417,0,0
649,11090.299999923445,0,0
650,11106.150000006892,1.4142135623730951,-0.7853981633974483
651,11122.570000006817,1,0
652,11140.810000011697,1.4142135623730951,-0.7853981633974483
653,11156.59000002779,1,0
654,11173.420000006445,0,0
655,11188.850000035018,0,0
656,11206.144999945536,0,0
657,11224.640000029467,1,0
658,11240.830000024289,0,0
659,11256.210000021383,0,0
660,11272.890000022016,1,0
661,11289.319999981672,2,0
662,11308.274999959394,3,0
663,11322.730000014417,4.47213595499958,-0.4636476090008061
664,11340.59499995783,9.055385138137417,-0.11065722117389563
665,11357.220000005327,12.165525060596439,-0.16514867741462683
666,11373.35999996867,22.80350850198276,-0.2662520491509253
667,11389.465000014752,33.1058907144937,-0.43662715981354133
668,11405.744999996386,45.27692569068709,-0.5328438876193887
669,11424.044999992475,31.064449134018133,-0.5790742693677309
670,11440.790000022389,60.53924347066124,-0.5375866466587464
671,11456.30999992136,51.10772935672255,-0.5337081916392615
672,11474.900000030175,99.84988733093293,-0.5129350139936566
673,11490.329999942333,93.15041599477696,-0.5164830046967278
674,11507.78999994509,57.982756057296896,-0.564083721049657
675,11523.519999929704,58.309518948453004,-0.5404195002705842
676,11540.42999993544,41.677331968349414,-0.5280744484263598
677,11557.239999994636,30.463092423455635,-0.4048917862850834
678,11572.389999986626,15.811388300841896,-0.3217505543966422
679,11591.449999948964,15.811388300841896,-0.3217505543966422
680,11606.174999964423,6.324555320336759,-0.3217505543966422
681,11622.770000016317,4.47213595499958,-0.4636476090008061
682,11641.064999974333,1,0
683,11656.079999986105,1,0
684,11672.279999940656,0,0
685,11690.554999979213,0,0
686,11707.289999932982,0,0
687,11723.140000016429,0,0
688,11739.809999940917,0,0
689,11756.850000005215,1,0
690,11772.879999945872,1,0
691,11789.624999975786,2,0
692,11807.284999988042,2.23606797749979,-1.1071487177940904
693,11824.550000019372,5.385164807134504,-1.1902899496825317
694,11840.3849999886,14.317821063276353,-1.1383885512243588
695,11857.560000033118,8.94427190999916,-1.1071487177940904
696,11874.769999994896,9.486832980505138,-1.2490457723982544
697,11891.455000033602,6.324555320336759,-1.2490457723982544
698,11908.150000032037,3.1622776601683795,-1.2490457723982544
699,11922.705000033602,2.23606797749979,-1.1071487177940904
700,11942.259999923408,1,0
701,11957.440000027418,1.4142135623730951,-0.7853981633974483
702,11974.625000031665,1,0
703,11989.96499995701,0,0
704,12007.244999986142,0,0
705,12022.325000027195,0,0
706,12040.5449999962,0,0
707,12056.499999947846,0,0
708,12071.80499995593,0,0
709,12089.614999946207,0,0
710,12105.465000029653,0,0
711,12123.034999938682,0,0
712,12140.385000035167,0,0
713,12155.894999974407,0,0
714,12173.354999977164,0,0
715,12189.054999966174,0,0
716,12206.329999957234,0,0
717,12223.299999954179,0,0
718,12240.16499996651,0,0
719,12256.13999995403,0,0
720,12273.044999921694,0,0
721,12290.509999962524,0,0
722,12306.649999925867,0,0
723,12323.534999974072,0,0
724,12338.959999964572,0,0
725,12356.610000017099,0,0
726,12372.435000026599,0,0
727,12389.559999923222,0,0
728,12407.305000000633,1,0
729,12422.43499995675,0,0
730,12439.56500000786,0,0
731,12455.394999939017,0,0
732,12474.099999992177,0,0
733,12489.289999939501,1,0
734,12505.415000021458,0,0
735,12524.409999954514,0,0
736,12540.760000003502,1,0
737,12556.45499995444,1.4142135623730951,-0.7853981633974483
738,12574.584999936633,5,-0.9272952180016122
739,12589.734999928623,8.48528137423857,-0.7853981633974483
740,12606.000000028871,8.602325267042627,-0.6202494859828215
741,12624.199999962002,3.605551275463989,-0.5880026035475675
742,12640.174999949522,20.615528128088304,-0.3985224456664202
743,12657.430000021122,25.079872407968907,-0.41012734054149097
744,12673.019999987446,33.28663395418648,-0.5713374798336268
745,12690.434999996796,38.01315561749642,-0.6171913915403622
746,12708.125000004657,30,-0.6435011087932844
747,12724.075000034645,35.805027579936315,-0.6267429012110469
748,12740.824999986216,51.03920062069938,-0.6043055068662296
749,12757.634999928996,56.43580423808985,-0.5191461142465229
750,12772.830000030808,68.8839603971781,-0.48312566481733366
751,12790.380000020377,69.77822009767804,-0.4444192099010989
752,12805.884999921545,43.32435804486894,-0.3290496948403394
753,12823.695000028238,18.973665961010276,-0.3217505543966422
754,12839.07999994699,7.280109889280518,-0.27829965900511133
755,12856.694999965839,2.23606797749979,-0.4636476090008061
756,12874.070000019856,1.4142135623730951,-0.7853981633974483
757,12889.499999932013,1.4142135623730951,-0.7853981633974483
758,12907.795000006445,3.605551275463989,-0.5880026035475675
759,12922.520000021905,6.4031242374328485,-0.6747409422235527
760,12940.669999923557,10.295630140987,-0.507098504392337
761,12956.63000002969,27.313000567495326,-0.41450687458478597
762,12974.53000000678,35.84689665786984,-0.40122879900484876
763,12989.34999993071,32.202484376209235,-0.4497596130698391
764,13005.884999991395,52.80151512977634,-0.4297622790966885
765,13023.574999999255,26.248809496813376,-0.3097029445424562
766,13040.254999999888,19.313207915827967,-0.37089128881266237
767,13056.939999922179,13.92838827718412,-0.3671738338182192
768,13073.695000028238,10.295630140987,-0.507098504392337
769,13091.054999968037,6.708203932499369,-0.4636476090008061
770,13107.285000034608,2.23606797749979,-0.4636476090008061
771,13123.720000032336,1,0
772,13140.679999953136,0,0
773,13155.750000034459,0,0
774,13174.639999982901,1,0
775,13190.094999969006,1,0
776,13206.404999946244,3.1622776601683795,1.2490457723982544
777,13223.645000020042,2.23606797749979,1.1071487177940904
778,13241.090000024997,1.4142135623730951,0.7853981633974483
779,13257.209999952465,1.4142135623730951,0.7853981633974483
780,13272.534999996424,1,0
781,13289.364999975078,1.4142135623730951,0.7853981633974483
782,13306.699999957345,1,0
783,13323.355000000447,1,0
784,13340.124999987893,4,0
785,13356.264999951236,4,0
786,13372.989999945275,5.385164807134504,0.3805063771123649
787,13390.50999993924,7.0710678118654755,0.7853981633974483
788,13406.119999941438,3.1622776601683795,1.2490457723982544
789,13423.880000016652,2.23606797749979,1.1071487177940904
790,13440.904999966733,1,0
791,13456.98000001721,0,0
792,13472.654999932274,1,0
793,13489.494999987073,0,0
794,13507.564999978058,1,0
795,13522.93999993708,1,0
796,13540.500000002794,0,0
797,13556.250000023283,0,0
798,13573.839999968186,0,0
799,13590.740000014193,0,0
800,13605.809999979101,0,0
801,13623.114999965765,0,0
802,13640.69999998901,2,0
803,13658.319999929518,2.23606797749979,-1.1071487177940904
804,13672.49999998603,14.212670403551895,-0.8850668158886104
805,13690.67499996163,23.430749027719962,-0.6947382761967033
806,13707.294999971054,43.04648650006177,-0.5364354576047312
807,13723.129999940284,88.50988645343524,-0.5597969195614243
808,13740.63000001479,92.9623579735368,-0.5551785761206046
809,13757.065000012517,111.25196627475849,-0.6129350918706182
810,13772.475000005215,169.4018890095385,-0.6387785937239129
811,13790.769999963231,69.81403870282824,-0.6635557263775311
812,13806.474999990314,67.80117993073571,-0.6494007453600643
813,13823.529999936,40.80441152620633,-0.628796286415433
814,13841.810000012629,28.600699292150182,-0.636508215787951
815,13857.130000018515,17.204650534085253,-0.6202494859828215
816,13873.789999983273,14.422205101855956,-0.5880026035475675
817,13890.490000019781,8.602325267042627,-0.6202494859828215
818,13906.205000006594,5.656854249492381,-0.7853981633974483
819,13923.51500003133,3.605551275463989,-0.5880026035475675
820,13939.239999977872,2.23606797749979,-0.4636476090008061
821,13956.110000028275,2.23606797749979,-0.4636476090008061
822,13973.965000011958,6.4031242374328485,-0.6747409422235527
823,13991.449999972247,6.708203932499369,-0.4636476090008061
824,14007.944999961182,6.708203932499369,-0.4636476090008061
825,14022.86499994807,7.615773105863909,-0.4048917862850834
826,14039.209999958985,6,0
827,14057.81999998726,6,0
828,14073.974999948405,4,0
829,14089.574999990873,3.1622776601683795,0.3217505543966422
830,14105.864999932237,2.23606797749979,0.4636476090008061
831,14123.264999943785,3.1622776601683795,0.3217505543966422
832,14140.430000028573,5.385164807134504,0.3805063771123649
833,14155.739999958314,4.47213595499958,0.4636476090008061
834,14172.844999935478,3.605551275463989,0.5880026035475675
835,14189.305000007153,4.47213595499958,0.4636476090008061
836,14207.975000026636,2,0
837,14222.209999919869,1,0
838,14240.549999987707,1,0
839,14256.39500003308,1,0
840,14272.879999945872,1,0
841,14290.689999936149,1,0
842,14305.964999948628,1.4142135623730951,0.7853981633974483
843,14322.139999945648,0,0
844,14340.635000029579,0,0
845,14356.75999999512,0,0
846,14373.934999923222,0,0
847,14390.739999944344,1,0
848,14407.735000015236,3.605551275463989,-0.982793723247329
849,14424.589999951422,31.827660925679098,-0.8076167287241673
850,14440.829999977723,78.2368199762746,-0.6128202021652414
851,14456.43999997992,65.86349520030045,-0.5247957716501074
852,14475.299999932759,87.8179936004006,-0.5247957716501074
853,14489.760000025854,88.83692925805124,-0.5442804849459799
854,14507.065000012517,182.22239159883728,-0.5940908083850516
855,14522.46499992907,80.2122185206219,-0.6260465224935314
856,14540.679999976419,64.40496875241847,-0.6310793874713292
857,14558.689999976195,60.21627686929839,-0.6202494859828215
858,14572.485000011511,50.80354318352215,-0.6316906343389692
859,14589.030000031926,31.622776601683793,-0.6055446636049701
860,14605.710000032559,25.612496949731394,-0.6747409422235527
861,14624.014999950305,23.430749027719962,-0.6947382761967033
862,14639.6099999547,11.313708498984761,-0.7853981633974483
863,14656.270000035875,9.899494936611665,-0.7853981633974483
864,14673.79999998957,11.40175425099138,-0.9097531579442097
865,14689.505000016652,9.899494936611665,-0.7853981633974483
866,14706.899999990128,14.212670403551895,-0.6857295109062863
867,14723.899999982677,7.211102550927978,-0.5880026035475675
868,14740.014999988489,2.8284271247461903,-0.7853981633974483
869,14755.660000024363,1,0
870,14774.224999942817,1,0
871,14788.55499997735,0,0
872,14806.280000018887,0,0
873,14823.830000008456,1.4142135623730951,-0.7853981633974483
874,14839.559999993071,2.23606797749979,-1.1071487177940904
875,14857.349999947473,5.656854249492381,-0.7853981633974483
876,14874.749999959022,9.219544457292887,-0.7086262721276703
877,14889.695000019856,18.601075237738275,-0.6327488350021832
878,14905.97500000149,58.008620049092706,-0.6262614375987547
879,14923.130000010133,45.221676218380054,-0.6125375566103034
880,14940.429999958724,54.378304497290095,-0.5624979310690725
881,14956.929999985732,59.53990258641679,-0.5087298243155534
882,14972.289999946952,98.00510190801293,-0.5001610537476825
883,14991.199999931268,103.94229168149026,-0.523919347685199
884,15005.9299999848,134.52880732393342,-0.5735706159160309
885,15023.930000024848,184.71599822430107,-0.5849996095715698
886,15040.135000017472,93.23089616645332,-0.6177557255662326
887,15056.894999928772,59.033888572581766,-0.677386438697402
888,15072.764999931678,75.82216034906945,-0.7200706937740967
889,15089.259999920614,26.1725046566048,-0.8124186125847132
890,15107.474999967963,11.661903789690601,-1.0303768265243125
891,15122.93499999214,18.788294228055936,-1.1309537439791604
892,15140.649999957532,5.0990195135927845,-1.373400766945016
893,15159.295000019483,4.123105625617661,-1.3258176636680326
894,15174.379999982193,2,0
895,15189.174999948591,0,0
896,15207.894999999553,0,0
897,15222.669999930076,0,0
898,15242.139999987558,0,0
899,15255.890000029467,0,0
900,15273.41499994509,0,0
901,15289.905000012368,2,0
902,15305.964999948628,2,0
903,15322.519999928772,3,0
904,15339.150000014342,4.123105625617661,-1.3258176636680326
905,15356.159999966621,5.830951894845301,-1.0303768265243125
906,15374.10999997519,11.313708498984761,-0.7853981633974483
907,15389.049999997951,41.10960958218893,-0.7165416740964037
908,15407.155000022613,77.42092740338364,-0.6202494859828215
909,15424.794999998994,73.87827826905551,-0.6895390162874351
910,15440.375000005588,92.19544457292888,-0.7086262721276703
911,15456.98999997694,72.62231062146122,-0.668289418830584
912,15472.650000010617,113.46365056704283,-0.6100039428540258
913,15490.415000007488,89,-0.45359769610777173
914,15505.9299999848,111.61541112229978,-0.39548029946659613
915,15522.675000014715,83.93449827097318,-0.3782939913414596
916,15538.949999958277,92.69843580125827,-0.35245762282670423
917,15557.674999930896,75.02666192761077,-0.3681307713251636
918,15573.484999942593,66.64833081180653,-0.4837791171312087
919,15589.459999930114,71.02112361825881,-0.5645693936681
920,15606.599999940954,67.42403132415029,-0.6168012237880187
921,15623.260000022128,39.824615503479755,-0.6786624907483126
922,15640.77499997802,41.400483088968905,-0.6483319890872606
923,15656.560000032187,14.212670403551895,-0.6857295109062863
924,15673.104999936186,8.602325267042627,-0.6202494859828215
925,15689.29000000935,2.8284271247461903,-0.7853981633974483
926,15706.984999938868,1.4142135623730951,-0.7853981633974483
927,15725.399999995716,1,0
928,15739.859999972396,0,0
929,15757.009999942966,0,0
930,15774.405000032857,0,0
931,15789.57999998238,1,0
932,15806.110000004992,3,0
933,15822.790000005625,11.661903789690601,-0.5404195002705842
934,15839.739999966696,53.25410782277739,-0.5984188934785372
935,15856.795000028796,59.64059020499378,-0.6066051085945269
